Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Location,Reporting Type,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",20,Andorra,ALLAREA,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",20,Andorra,RURAL,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",20,Andorra,URBAN,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",24,Angola,ALLAREA,G,PERCENT,42.86652,41.41483,39.95439,38.48664,37.01115,35.53137,34.24673,32.95845,31.66558,30.37016,29.07074,27.76785,26.46207,25.15397,23.84309,22.53427,21.2266,19.92074,18.67839,18.31929,17.96832,17.62439,17.28805
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",24,Angola,RURAL,G,PERCENT,66.71371,66.0164,65.3191,64.62179,63.92449,63.22719,62.52988,61.83258,61.13528,60.43797,59.74067,59.04337,58.34606,57.64876,56.95145,56.25415,55.55685,54.85954,54.16224,54.16224,54.16224,54.16224,54.16224
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",24,Angola,URBAN,G,PERCENT,19.10217,18.03581,16.96945,15.90309,14.83673,13.77037,12.70401,11.63765,10.57129,9.50493,8.43858,7.37222,6.30586,5.2395,4.17314,3.10678,2.04042,0.97406,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",660,Anguilla,ALLAREA,G,PERCENT,2.219,2.09,1.961,1.832,1.703,1.574,1.445,1.316,1.187,1.058,0.929,0.8,0.671,0.542,0.542,0.542,0.542,0.542,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",660,Anguilla,URBAN,G,PERCENT,2.219,2.09,1.961,1.832,1.703,1.574,1.445,1.316,1.187,1.058,0.929,0.8,0.671,0.542,0.542,0.542,0.542,0.542,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",28,Antigua and Barbuda,ALLAREA,G,PERCENT,,,,,,,,,,0.62672,0.62615,0.62564,0.62546,0.62529,0.62512,0.62495,0.6248,0.62467,0.62456,0.62447,0.6244,0.62435,0.62432
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",28,Antigua and Barbuda,RURAL,G,PERCENT,,,,,,,,,,0.60068,0.60068,0.60068,0.60068,0.60068,0.60068,0.60068,0.60068,0.60068,0.60068,0.60068,0.60068,0.60068,0.60068
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",28,Antigua and Barbuda,URBAN,G,PERCENT,,,,,,,,,,0.69776,0.69776,0.69776,0.69776,0.69776,0.69776,0.69776,0.69776,0.69776,0.69776,0.69776,0.69776,0.69776,0.69776
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",32,Argentina,ALLAREA,G,PERCENT,,,,,,,2.05009,1.98428,1.91838,1.85248,1.78658,1.72159,1.6571,1.59264,1.52803,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",32,Argentina,RURAL,G,PERCENT,,,,,,,7.68874,7.68874,7.68874,7.68874,7.68874,7.68874,7.68874,7.68874,7.68874,,,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",32,Argentina,URBAN,G,PERCENT,1.62152,1.62152,1.62152,1.62152,1.56017,1.49882,1.43747,1.37612,1.31477,1.25342,1.19207,1.13072,1.06937,1.00801,0.94666,0.88531,0.82396,0.76261,0.70126,0.63863,0.57598,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",51,Armenia,ALLAREA,G,PERCENT,0.07571,0.07554,0.07545,0.07539,0.0697,0.06403,0.05837,0.05272,0.04709,0.04148,0.03588,0.0303,0.02474,0.01918,0.01363,0.01136,0.01116,0.01095,0.01073,0.01071,0.01068,0.01065,0.01061
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",51,Armenia,RURAL,G,PERCENT,0.03736,0.03736,0.03736,0.03736,0.03681,0.03626,0.03571,0.03516,0.03462,0.03407,0.03352,0.03297,0.03242,0.03187,0.03132,0.03077,0.03022,0.02967,0.02912,0.02912,0.02912,0.02912,0.02912
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",51,Armenia,URBAN,G,PERCENT,0.09666,0.09666,0.09666,0.09666,0.08817,0.07968,0.0712,0.06271,0.05422,0.04573,0.03725,0.02876,0.02027,0.01178,0.0033,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",533,Aruba,ALLAREA,G,PERCENT,1.22275,1.20616,1.18957,1.17298,1.15639,1.1398,1.12321,1.10662,1.09003,1.07344,1.05685,1.04026,1.02367,1.00708,0.99049,0.9739,0.95731,0.94072,0.92413,0.90754,0.89095,0.87436,0.85777
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",142,Asia,ALLAREA,G,PERCENT,27.63873,26.67708,25.6357,24.59098,23.5359,22.4689,21.39221,20.30867,19.22278,18.13633,17.05314,15.9752,14.89448,13.81392,12.73398,11.65704,10.58721,9.93773,8.80895,7.70481,6.63681,5.5778,4.56878
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",142,Asia,RURAL,G,PERCENT,39.8986,38.89521,37.78298,36.64049,35.4643,34.25087,32.99038,31.69077,30.36172,29.00127,27.61287,26.17416,24.6962,23.19448,21.66751,20.11687,18.54308,17.21918,15.51714,13.82568,12.16487,10.47927,8.86079
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",142,Asia,URBAN,G,PERCENT,7.04844,6.73252,6.41692,6.10202,5.78703,5.47073,5.15634,4.84345,4.53183,4.22203,3.915,3.61445,3.31552,3.01664,2.71759,2.41867,2.12166,1.82494,1.52796,1.23388,0.94654,0.66218,0.38089
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",36,Australia,ALLAREA,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",53,Australia and New Zealand,ALLAREA,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",40,Austria,ALLAREA,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",40,Austria,RURAL,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",40,Austria,URBAN,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",31,Azerbaijan,ALLAREA,G,PERCENT,0.16916,0.16957,0.17002,0.1705,0.17101,0.17156,0.17214,0.17275,0.17339,0.17407,0.17476,0.17549,0.17624,0.17702,0.17785,0.08827,0.08768,0.08705,0.08639,0.08571,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",31,Azerbaijan,RURAL,G,PERCENT,0.24705,0.24357,0.2401,0.23662,0.23315,0.22967,0.2262,0.22272,0.21925,0.21577,0.2123,0.20883,0.20535,0.20188,0.1984,0.19493,0.19493,0.19493,0.19493,0.19493,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",31,Azerbaijan,URBAN,G,PERCENT,0.09547,0.10012,0.10478,0.10943,0.11409,0.11874,0.1234,0.12805,0.1327,0.13736,0.14201,0.14667,0.15132,0.15598,0.16063,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",44,Bahamas,ALLAREA,G,PERCENT,1.13647,1.07558,1.0147,0.95381,0.89293,0.83204,0.77116,0.71027,0.64939,0.5885,0.52762,0.46673,0.40585,0.34497,0.28408,0.2232,0.2232,0.2232,0.2232,0.2232,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",48,Bahrain,ALLAREA,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",50,Bangladesh,ALLAREA,G,PERCENT,16.85236,15.86904,14.87246,13.8857,12.90921,11.94356,10.98867,10.04499,9.11293,8.19285,7.28488,6.38945,5.50712,4.63819,3.78259,2.94054,2.11199,1.29702,0.49564,0.01394,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",50,Bangladesh,RURAL,G,PERCENT,20.65561,19.54273,18.42985,17.31698,16.2041,15.09122,13.97835,12.86547,11.75259,10.63972,9.52684,8.41396,7.30109,6.18821,5.07533,3.96246,2.84958,1.7367,0.62382,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",50,Bangladesh,URBAN,G,PERCENT,4.5333,4.29667,4.06004,3.8234,3.58677,3.35014,3.1135,2.87687,2.64024,2.4036,2.16697,1.93034,1.6937,1.45707,1.22044,0.9838,0.74717,0.51054,0.2739,0.03727,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",52,Barbados,ALLAREA,G,PERCENT,0.70227,0.71136,0.72045,0.72955,0.73864,0.74773,0.75682,0.76591,0.775,0.78409,0.79318,0.80227,0.81136,0.82045,0.82955,0.82955,0.82955,0.8289,0.82469,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",112,Belarus,ALLAREA,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",112,Belarus,RURAL,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",112,Belarus,URBAN,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",56,Belgium,ALLAREA,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",56,Belgium,RURAL,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",56,Belgium,URBAN,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",84,Belize,ALLAREA,G,PERCENT,4.4683,4.25254,4.03666,3.82066,3.60454,3.38831,3.17197,2.9555,2.73893,2.52223,2.30542,2.08813,1.87052,1.65278,1.4351,1.21765,1.00061,0.78418,0.56851,0.56892,0.56937,0.56986,0.57042
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",84,Belize,RURAL,G,PERCENT,7.13923,6.767,6.39477,6.02254,5.65031,5.27808,4.90585,4.53362,4.16139,3.78916,3.41693,3.0447,2.67247,2.30024,1.92801,1.55578,1.18355,0.81132,0.43909,0.43909,0.43909,0.43909,0.43909
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",84,Belize,URBAN,G,PERCENT,1.25586,1.22621,1.19656,1.16691,1.13726,1.10761,1.07796,1.04831,1.01865,0.989,0.95935,0.9297,0.90005,0.8704,0.84075,0.8111,0.78145,0.7518,0.72215,0.72215,0.72215,0.72215,0.72215
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",204,Benin,ALLAREA,G,PERCENT,68.28447,67.39819,66.48235,65.51634,64.55683,63.60484,62.65993,61.72168,60.79061,59.86766,58.95197,58.04357,57.14252,56.24969,55.36223,54.48111,53.60646,52.73838,51.877,51.02243,50.17481,49.33494,48.50221
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",204,Benin,RURAL,G,PERCENT,88.12528,87.09581,86.06633,85.03686,84.00738,82.9779,81.94843,80.91895,79.88948,78.86,77.83052,76.80105,75.77157,74.7421,73.71262,72.68314,71.65367,70.62419,69.59472,68.56524,67.53576,66.50629,65.47681
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",204,Benin,URBAN,G,PERCENT,36.36619,36.13174,35.89729,35.66283,35.42838,35.19393,34.95947,34.72502,34.49057,34.25611,34.02166,33.78721,33.55276,33.3183,33.08385,32.8494,32.61494,32.38049,32.14604,31.91159,31.67713,31.44268,31.20823
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",60,Bermuda,ALLAREA,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",60,Bermuda,URBAN,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",64,Bhutan,ALLAREA,G,PERCENT,9.89707,9.81762,9.20005,8.5892,7.98532,7.39148,6.82765,6.2692,5.71623,5.169,4.62752,4.09188,3.56267,3.03987,2.52341,2.01319,1.50911,1.01106,0.51892,0.11449,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",64,Bhutan,RURAL,G,PERCENT,11.79874,11.79874,11.15415,10.50956,9.86497,9.22037,8.57578,7.93119,7.2866,6.642,5.99741,5.35282,4.70823,4.06363,3.41904,2.77445,2.12986,1.48526,0.84067,0.19608,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",64,Bhutan,URBAN,G,PERCENT,4.31716,4.31716,4.06638,3.8156,3.56482,3.31404,3.06326,2.81248,2.5617,2.31092,2.06014,1.80936,1.55858,1.30781,1.05703,0.80625,0.55547,0.30469,0.05391,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",68,Bolivia (Plurinational State of),ALLAREA,G,PERCENT,33.20748,31.92564,30.67153,29.43048,28.1977,26.97402,25.75806,24.55105,23.35167,22.1611,20.97886,19.80448,18.63829,17.50062,16.38234,15.2703,14.1641,13.06441,11.96913,10.87833,9.79241,9.10779,8.55303
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",68,Bolivia (Plurinational State of),RURAL,G,PERCENT,62.90231,61.3759,59.84949,58.32308,56.79667,55.27027,53.74386,52.21745,50.69104,49.16463,47.63822,46.11182,44.58541,43.059,41.53259,40.00618,38.47977,36.95337,35.42696,33.90055,32.37414,30.84773,29.32132
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",68,Bolivia (Plurinational State of),URBAN,G,PERCENT,14.84232,14.10876,13.3752,12.64164,11.90808,11.17452,10.44096,9.70739,8.97383,8.24027,7.50671,6.77315,6.03959,5.30603,4.57247,3.83891,3.10535,2.37179,1.63823,0.90467,0.17111,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",535,"Bonaire, Sint Eustatius and Saba",ALLAREA,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",70,Bosnia and Herzegovina,ALLAREA,G,PERCENT,0.66104,0.59606,0.53138,0.46701,0.40296,0.33923,0.27581,0.21271,0.14993,0.08747,0.02532,0,0,0,0,0,0,0,0,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",70,Bosnia and Herzegovina,RURAL,G,PERCENT,0.87296,0.7882,0.70343,0.61867,0.53391,0.44914,0.36438,0.27961,0.19485,0.11009,0.02532,0,0,0,0,0,0,0,0,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",70,Bosnia and Herzegovina,URBAN,G,PERCENT,0.37296,0.3382,0.30343,0.26867,0.23391,0.19914,0.16438,0.12961,0.09485,0.06009,0.02532,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",72,Botswana,ALLAREA,G,PERCENT,22.90075,21.84992,20.95125,20.08413,19.22886,18.38648,17.55587,16.38885,15.265,14.18714,13.15296,12.16285,11.35339,10.59172,9.85267,9.13616,8.44183,7.76973,7.12126,6.49544,5.89165,5.30922,5.2135
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",72,Botswana,RURAL,G,PERCENT,44.99217,43.59376,42.19536,40.79695,39.39855,38.00014,36.60174,35.20333,33.80493,32.40652,31.00812,29.60971,28.21131,26.8129,25.4145,24.01609,22.61769,21.21928,19.82088,18.42247,17.02407,15.62566,15.62566
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",72,Botswana,URBAN,G,PERCENT,3.48178,3.37356,3.26534,3.15713,3.04891,2.94069,2.83247,2.72425,2.61603,2.50781,2.39959,2.29137,2.18315,2.07493,1.96671,1.85849,1.75027,1.64205,1.53383,1.42561,1.31739,1.20918,1.20918
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",76,Brazil,ALLAREA,G,PERCENT,8.91003,8.36775,7.84566,7.33411,6.83319,6.34268,5.86215,5.39141,4.93029,4.47899,4.0369,3.60245,3.17713,2.76102,2.35352,1.9547,1.56443,1.18237,0.80842,0.52185,0.30413,0.09445,0.09268
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",76,Brazil,RURAL,G,PERCENT,34.51211,32.90414,31.29616,29.68819,28.08022,26.47225,24.86427,23.2563,21.64833,20.04036,18.43238,16.82441,15.21644,13.60847,12.00049,10.39252,8.78455,7.17658,5.5686,3.96063,2.35266,0.74469,0.74469
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",76,Brazil,URBAN,G,PERCENT,2.97934,2.81771,2.65607,2.49443,2.3328,2.17116,2.00952,1.84789,1.68625,1.52461,1.36298,1.20134,1.0397,0.87807,0.71643,0.5548,0.39316,0.23152,0.06989,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",92,British Virgin Islands,ALLAREA,G,PERCENT,0.99179,0.9,0.80821,0.71642,0.62462,0.53283,0.44104,0.34925,0.25745,0.16566,0.07387,0,0,0,0,0,0,,,,,,
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",96,Brunei Darussalam,ALLAREA,G,PERCENT,,,,,,3.12,3.12,3.12,3.12,3.12,2.86,2.6,2.34,2.08,1.82,1.56,1.3,1.04,0.78,0.52,0.26,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",100,Bulgaria,ALLAREA,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",100,Bulgaria,RURAL,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",100,Bulgaria,URBAN,G,PERCENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",854,Burkina Faso,ALLAREA,G,PERCENT,73.97531,73.42936,71.24115,69.06348,66.89524,64.74052,62.59822,60.58271,58.66909,56.77012,54.8849,53.01392,51.15825,49.31831,47.49397,45.68627,43.89561,42.12393,40.37101,38.63671,36.92229,35.22759,33.55375
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",854,Burkina Faso,RURAL,G,PERCENT,87.97229,87.97229,86.0049,84.03752,82.07013,80.10275,78.13536,76.16797,74.20059,72.2332,70.26582,68.29843,66.33105,64.36366,62.39627,60.42889,58.4615,56.49412,54.52673,52.55935,50.59196,48.62457,46.65719
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",854,Burkina Faso,URBAN,G,PERCENT,9.53146,9.53146,9.34191,9.15236,8.96281,8.77326,8.58371,8.39417,8.20462,8.01507,7.82552,7.63597,7.44642,7.25687,7.06733,6.87778,6.68823,6.49868,6.30913,6.11958,5.93003,5.74049,5.55094
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",108,Burundi,ALLAREA,G,PERCENT,2.92437,2.84955,2.77453,2.6993,2.62387,2.54823,2.47236,2.39627,2.31993,2.24337,2.16653,2.08942,2.01205,1.93436,1.8564,1.77812,1.69952,1.62059,1.54132,1.46171,1.45625,1.45067,1.44494
6,6.2,6.2.1,SH_SAN_DEFECT,"Proportion of population practicing open defecation, by urban/rural (%)",108,Burundi,RURAL,G,PERCENT,3.00354,2.93362,2.8637,2.79377,2.72385,2.65393,2.584,2.51408,2.44416,2.37423,2.30431,2.23438,2.16446,2.09454,2.02461,1.95469,1.88477,1.81484,1.74492,1.675,1.675,1.675,1.675
